Time (s),Value 1,Value 2,Value 3,Value 4
416.0271625518799,30.66,40.80,40.00,49.50
416.04316306114197,30.66,40.80,40.00,49.50
416.0591661930084,30.66,40.80,40.00,49.50
416.0741629600525,30.66,40.80,40.00,49.50
416.0901868343353,30.66,40.80,40.00,49.50
416.10416412353516,30.66,40.80,40.00,49.50
416.12016248703003,30.66,40.80,40.00,44.50
416.1361644268036,30.66,40.80,40.00,44.50
416.1521632671356,30.66,40.80,40.00,44.50
416.1691656112671,30.66,40.80,40.00,44.50
416.18316316604614,30.66,40.80,40.00,44.50
416.1991627216339,30.66,40.80,40.00,44.50
416.2161645889282,30.66,40.80,40.00,44.50
416.23016333580017,30.66,40.80,40.00,44.50
416.2461647987366,30.66,40.80,40.00,44.50
416.2621657848358,30.66,40.80,40.00,44.42
416.2771632671356,30.66,40.80,40.00,44.42
416.2931637763977,30.66,40.80,40.00,44.42
416.31016516685486,30.66,40.80,40.00,44.42
416.3241636753082,30.66,40.80,40.00,44.42
416.3391628265381,30.66,40.80,40.00,44.42
416.35416531562805,30.66,40.80,40.00,44.42
416.37216544151306,30.66,40.80,40.00,44.42
416.3861665725708,30.66,40.80,40.00,44.42
416.40216541290283,30.66,40.80,40.00,44.34
416.41720247268677,30.66,40.80,40.00,44.34
416.433162689209,30.66,40.80,40.00,44.34
416.44916462898254,30.66,40.80,40.00,44.34
416.4641628265381,30.66,40.80,40.00,44.34
416.4801654815674,30.66,40.80,40.00,44.34
416.49616527557373,30.66,40.80,40.00,44.34
416.511164188385,30.66,40.80,40.00,44.34
416.52716398239136,30.66,40.80,40.00,44.34
416.543164730072,30.66,40.80,40.00,44.26
416.5591650009155,30.66,40.80,40.00,44.26
416.57417941093445,30.66,40.80,40.00,44.26
416.58916449546814,30.66,40.80,40.00,44.26
416.60516476631165,30.66,40.80,40.00,44.26
416.6221649646759,29.89,39.96,40.00,44.26
416.6371624469757,29.89,39.96,40.00,44.26
416.6521625518799,29.89,39.96,40.00,44.26
416.6681640148163,29.89,39.96,40.00,44.26
416.6831636428833,29.89,39.96,40.00,48.43
416.698162317276,29.89,39.96,40.00,48.43
416.71316266059875,29.89,39.96,40.00,48.43
416.7301654815674,29.89,39.96,40.00,48.43
416.7451639175415,29.89,39.96,40.00,48.43
416.76116394996643,29.89,39.96,40.00,48.43
416.77816581726074,29.89,39.96,40.00,48.43
416.7921633720398,29.89,39.96,40.00,48.43
416.8071641921997,29.89,39.96,40.00,48.43
416.8241662979126,29.89,39.96,40.00,48.43
416.83916306495667,29.89,39.96,40.00,48.43
416.85516381263733,29.89,39.96,40.00,48.43
416.87216782569885,29.89,39.96,40.00,48.43
416.8871626853943,29.89,39.96,40.00,48.43
416.9041647911072,29.89,39.96,40.00,48.43
416.9191629886627,29.89,39.96,40.00,48.43
416.93416237831116,29.89,39.96,40.00,48.43
416.94916462898254,29.89,39.96,40.00,48.43
416.9651653766632,29.89,39.96,40.00,48.44
416.98116540908813,29.89,39.96,40.00,48.44
416.9971647262573,29.89,39.96,40.00,48.44
417.01116251945496,29.89,39.96,40.00,48.44
417.02716588974,29.89,39.96,40.00,48.44
417.0411624908447,29.89,39.96,40.00,48.44
417.05716252326965,29.89,39.96,40.00,48.44
417.0741641521454,29.89,39.96,40.00,48.44
417.0891659259796,29.89,39.96,40.00,48.44
417.1041646003723,29.89,39.96,40.00,48.44
417.1201648712158,29.89,39.96,40.00,48.44
417.1371648311615,29.89,39.96,40.00,48.44
417.1521632671356,29.89,39.96,40.00,48.44
417.1681637763977,29.89,39.96,40.00,48.44
417.18316984176636,29.89,39.96,40.00,48.44
417.1991653442383,29.89,39.96,40.00,48.44
417.2141625881195,29.89,39.96,40.00,48.44
417.22916293144226,29.89,39.96,40.00,48.44
417.24516248703003,29.89,39.96,40.00,48.44
417.2611651420593,29.89,39.96,40.00,48.44
417.2751638889313,29.89,39.96,40.00,48.44
417.29016280174255,29.46,39.50,40.00,50.23
417.3061623573303,29.46,39.50,40.00,50.23
417.32216453552246,29.46,39.50,40.00,50.23
417.33816623687744,29.46,39.50,40.00,50.23
417.35516381263733,29.46,39.50,40.00,50.23
417.3701627254486,29.46,39.50,40.00,50.23
417.38617277145386,29.46,39.50,40.00,50.23
417.4001626968384,29.46,39.50,40.00,50.28
417.4151623249054,29.46,39.50,40.00,50.28
417.4311637878418,29.46,39.50,40.00,50.28
417.44716358184814,29.46,39.50,40.00,50.28
417.4631633758545,29.46,39.50,40.00,50.28
417.4791650772095,29.46,39.50,40.00,50.28
417.4941637516022,29.46,39.50,40.00,50.28
417.5101637840271,29.46,39.50,40.00,50.28
417.5261642932892,29.46,39.50,40.00,50.28
417.54116344451904,29.46,39.50,40.00,50.33
417.55816555023193,29.46,39.50,40.00,50.33
417.5741651058197,29.46,39.50,40.00,50.33
417.59016466140747,29.46,39.50,40.00,50.33
417.6051642894745,29.46,39.50,40.00,50.33
417.62016463279724,29.46,39.50,40.00,50.33
417.63616609573364,29.46,39.50,40.00,50.33
417.65016531944275,29.46,39.50,40.00,50.33
417.6671652793884,29.46,39.50,40.00,50.33
417.68216347694397,29.46,39.50,40.00,50.38
417.6971628665924,29.46,39.50,40.00,50.38
417.71416449546814,29.46,39.50,40.00,50.38
417.72816252708435,29.46,39.50,40.00,50.38
417.7441644668579,29.46,39.50,40.00,50.38
417.75916600227356,29.46,39.50,40.00,50.38
417.774870634079,29.46,39.50,40.00,50.38
417.7902600765228,29.46,39.50,40.00,50.38
417.80643010139465,29.46,39.50,40.00,50.38
417.82142663002014,29.46,39.50,40.00,50.43
417.8374276161194,29.46,39.50,40.00,50.43
417.85443115234375,29.46,39.50,40.00,50.43
417.8696572780609,29.46,39.50,40.00,50.43
417.88434624671936,29.46,39.50,40.00,50.43
417.89935183525085,28.42,38.38,40.00,50.43
417.9153516292572,28.42,38.38,40.00,50.43
417.93235301971436,28.42,38.38,40.00,50.43
417.94735074043274,28.42,38.38,40.00,50.43
417.96335315704346,28.42,38.38,40.00,56.17
417.97835326194763,28.42,38.38,40.00,56.17
417.9933543205261,28.42,38.38,40.00,56.17
418.01035499572754,28.42,38.38,40.00,56.17
418.02535223960876,28.42,38.38,40.00,56.17
418.04135370254517,28.42,38.38,40.00,56.17
418.0583539009094,28.42,38.38,40.00,56.17
418.07435393333435,28.42,38.38,40.00,56.17
418.0893523693085,28.42,38.38,40.00,56.17
418.1053547859192,28.42,38.38,40.00,56.33
418.1203556060791,28.42,38.38,40.00,56.33
418.135351896286,28.42,38.38,40.00,56.33
418.1513521671295,28.42,38.38,40.00,56.33
418.16835260391235,28.42,38.38,40.00,56.33
418.1833908557892,28.42,38.38,40.00,56.33
418.19835090637207,28.42,38.38,40.00,56.33
418.2143533229828,28.42,38.38,40.00,56.33
418.22935223579407,28.42,38.38,40.00,56.33
418.2453508377075,28.42,38.38,40.00,56.49
418.26235342025757,28.42,38.38,40.00,56.49
418.2773530483246,28.42,38.38,40.00,56.49
418.2943539619446,28.42,38.38,40.00,56.49
418.3093526363373,28.42,38.38,40.00,56.49
418.3253526687622,28.42,38.38,40.00,56.49
418.34038639068604,28.42,38.38,40.00,56.49
418.35538482666016,28.42,38.38,40.00,56.49
418.37135076522827,28.42,38.38,40.00,56.49
418.38739013671875,28.42,38.38,40.00,56.66
418.4043538570404,28.42,38.38,40.00,56.66
418.4203543663025,28.42,38.38,40.00,56.66
418.43435168266296,28.42,38.38,40.00,56.66
418.44935369491577,28.42,38.38,40.00,56.66
418.46635389328003,28.42,38.38,40.00,56.66
418.4813542366028,28.42,38.38,40.00,56.66
418.4973521232605,28.42,38.38,40.00,56.66
418.51335096359253,28.42,38.38,40.00,56.66
418.5283524990082,28.42,38.38,40.00,56.82
418.544353723526,28.42,38.38,40.00,56.82
418.56035447120667,28.42,38.38,40.00,56.82
418.57535457611084,28.42,38.38,40.00,56.82
418.5903534889221,28.42,38.38,40.00,56.82
418.6063508987427,28.42,38.38,40.00,56.82
418.62235498428345,29.23,39.26,40.00,56.82
418.63735246658325,29.23,39.26,40.00,56.82
418.6533536911011,29.23,39.26,40.00,56.82
418.66935324668884,29.23,39.26,40.00,52.53
418.68335366249084,29.23,39.26,40.00,52.53
418.69835209846497,29.23,39.26,40.00,52.53
418.714350938797,29.23,39.26,40.00,52.53
418.7303524017334,29.23,39.26,40.00,52.53
418.7463517189026,29.23,39.26,40.00,52.53
418.7623522281647,29.23,39.26,40.00,52.53
418.7783513069153,29.23,39.26,40.00,52.53
418.79435110092163,29.23,39.26,40.00,52.53
418.8103537559509,30.15,40.25,40.00,47.55
418.8253536224365,30.15,40.25,40.00,47.55
418.8413531780243,30.15,40.25,40.00,47.55
418.85635328292847,30.15,40.25,40.00,47.55
418.87235164642334,30.15,40.25,40.00,47.55
418.88735246658325,30.15,40.25,40.00,47.55
418.9023561477661,30.15,40.25,40.00,47.55
418.917352437973,30.15,40.25,40.00,47.55
418.934353351593,30.15,40.25,40.00,47.55
418.950355052948,30.15,40.25,40.00,47.52
418.96535062789917,30.15,40.25,40.00,47.52
418.98135471343994,30.15,40.25,40.00,47.52
418.997353553772,30.15,40.25,40.00,47.52
419.01335191726685,30.15,40.25,40.00,47.52
419.0303530693054,30.15,40.25,40.00,47.52
419.0443539619446,30.15,40.25,40.00,47.52
419.05935430526733,29.26,39.28,40.00,47.52
419.07535099983215,29.26,39.28,40.00,47.52
419.0913915634155,29.26,39.28,40.00,52.44
419.1083559989929,29.26,39.28,40.00,52.44
419.1243541240692,29.26,39.28,40.00,52.44
419.1383533477783,29.26,39.28,40.00,52.44
419.15335059165955,29.26,39.28,40.00,52.44
419.1703531742096,29.26,39.28,40.00,52.44
419.1853528022766,29.26,39.28,40.00,52.44
419.20135378837585,29.26,39.28,40.00,52.44
419.2173526287079,29.26,39.28,40.00,52.44
419.2333550453186,29.26,39.28,40.00,52.51
419.2483539581299,29.26,39.28,40.00,52.51
419.2643520832062,29.26,39.28,40.00,52.51
419.2793505191803,29.26,39.28,40.00,52.51
419.29435110092163,29.26,39.28,40.00,52.51
419.31035351753235,29.26,39.28,40.00,52.51
419.32735443115234,29.26,39.28,40.00,52.51
419.3433532714844,29.26,39.28,40.00,52.51
419.359352350235,29.26,39.28,40.00,52.51
419.37335419654846,29.26,39.28,40.00,52.58
419.38835167884827,29.26,39.28,40.00,52.58
419.40335154533386,30.26,40.36,40.00,52.58
419.42035269737244,30.26,40.36,40.00,52.58
419.4363534450531,30.26,40.36,40.00,52.58
419.4513530731201,30.26,40.36,40.00,52.58
419.46738958358765,30.26,40.36,40.00,52.58
419.4833526611328,30.26,40.36,40.00,52.58
419.49835443496704,30.26,40.36,40.00,52.58
419.51335072517395,30.26,40.36,40.00,47.13
419.52835488319397,30.26,40.36,40.00,47.13
419.54435181617737,30.26,40.36,40.00,47.13
419.5603518486023,30.26,40.36,40.00,47.13
419.57635164260864,30.26,40.36,40.00,47.13
419.59335565567017,30.26,40.36,40.00,47.13
419.60738945007324,30.26,40.36,40.00,47.13
419.6223530769348,30.26,40.36,40.00,47.13
419.6393532752991,30.26,40.36,40.00,47.13
419.65435099601746,30.26,40.36,40.00,47.10
419.6713545322418,30.26,40.36,40.00,47.10
419.68735337257385,30.26,40.36,40.00,47.10
419.70238637924194,30.26,40.36,40.00,47.10
419.7183518409729,30.26,40.36,40.00,47.10
419.73435258865356,30.26,40.36,40.00,47.10
419.7493510246277,31.13,41.29,40.00,47.10
419.7653546333313,31.13,41.29,40.00,47.10
419.7803521156311,31.13,41.29,40.00,47.10
419.7973532676697,31.13,41.29,40.00,42.31
419.8133535385132,31.13,41.29,40.00,42.31
419.8283939361572,31.13,41.29,40.00,42.31
419.8443524837494,30.14,40.23,40.00,42.31
419.8593518733978,30.14,40.23,40.00,42.31
419.8743543624878,30.14,40.23,40.00,42.31
419.8903543949127,30.14,40.23,40.00,42.31
419.90635085105896,30.14,40.23,40.00,42.31
419.9223508834839,30.14,40.23,40.00,42.31
419.93735432624817,30.14,40.23,40.00,47.62
419.953351020813,30.14,40.23,40.00,47.62
419.96935296058655,30.14,40.23,40.00,47.62
419.9843533039093,30.14,40.23,40.00,47.62
419.9993507862091,31.00,41.16,40.00,47.62
420.01535153388977,31.00,41.16,40.00,47.62
420.03135085105896,31.00,41.16,40.00,47.62
420.04835295677185,31.00,41.16,40.00,47.62
420.08035230636597,30.29,40.40,40.00,38.82
420.09335255622864,30.29,40.40,60.00,147.86
420.10935139656067,30.29,40.40,60.00,147.86
420.1253516674042,30.29,40.40,60.00,147.86
420.1413531303406,30.29,40.40,60.00,147.86
420.157351732254,30.29,40.40,60.00,147.86
420.1723518371582,30.29,40.40,60.00,147.86
420.1893541812897,31.28,41.46,60.00,147.86
420.203351020813,31.28,41.46,60.00,147.86
420.2183520793915,31.28,41.46,60.00,147.86
420.23335099220276,31.28,41.46,60.00,144.42
420.25135469436646,32.32,42.58,60.00,144.42
420.26635241508484,32.32,42.58,60.00,144.42
420.28235268592834,33.50,43.85,60.00,144.42
420.298353433609,33.50,43.85,60.00,144.42
420.3123941421509,33.50,43.85,60.00,144.42
420.3273546695709,33.50,43.85,60.00,144.42
420.3433508872986,34.29,44.71,60.00,144.42
420.35935378074646,34.29,44.71,60.00,144.42
420.37535405158997,34.29,44.71,60.00,129.70
420.3913505077362,34.29,44.71,60.00,129.70
420.40735363960266,35.43,45.94,60.00,129.70
420.4233536720276,35.43,45.94,60.00,129.70
420.43935227394104,35.43,45.94,60.00,129.70
420.4543535709381,35.43,45.94,60.00,129.70
420.4683518409729,36.78,47.39,60.00,129.70
420.4853539466858,36.78,47.39,60.00,129.70
420.50039315223694,36.78,47.39,60.00,129.70
420.5163516998291,36.78,47.39,60.00,117.56
420.53235363960266,38.05,48.75,60.00,117.56
420.5463511943817,38.05,48.75,60.00,117.56
420.56135153770447,38.05,48.75,60.00,117.56
420.57735085487366,38.05,48.75,60.00,117.56
420.5933518409729,38.05,48.75,60.00,117.56
420.6093521118164,38.05,48.75,60.00,117.56
420.626353263855,38.05,48.75,60.00,117.56
420.64035177230835,38.05,48.75,60.00,117.56
420.65635347366333,38.93,49.70,60.00,107.03
420.6713514328003,38.93,49.70,60.00,107.03
420.68635177612305,39.73,50.56,60.00,107.03
420.70135259628296,39.73,50.56,60.00,107.03
420.7183539867401,39.73,50.56,60.00,107.03
420.7333548069,39.73,50.56,60.00,107.03
420.74835324287415,39.73,50.56,60.00,107.03
420.7643506526947,39.73,50.56,60.00,107.03
420.77935433387756,39.73,50.56,60.00,107.03
420.7943904399872,39.73,50.56,60.00,103.67
420.81135272979736,39.73,50.56,60.00,103.67
420.8263907432556,39.73,50.56,60.00,103.67
420.84235167503357,40.94,51.86,60.00,103.67
420.8593535423279,40.94,51.86,60.00,103.67
420.87335085868835,40.94,51.86,60.00,103.67
420.8889763355255,40.94,51.86,60.00,103.67
420.90395188331604,42.21,53.24,60.00,103.67
420.92028284072876,42.21,53.24,60.00,103.67
420.93528413772583,42.21,53.24,60.00,90.95
420.95028138160706,42.21,53.24,60.00,90.95
420.9672827720642,43.25,54.36,60.00,90.95
420.98323488235474,43.25,54.36,60.00,90.95
420.999240398407,43.25,54.36,60.00,90.95
421.01323986053467,43.25,54.36,60.00,90.95
421.0282402038574,43.25,54.36,60.00,90.95
421.0442407131195,43.25,54.36,60.00,90.95
421.0592408180237,43.25,54.36,60.00,90.95
421.07524490356445,43.25,54.36,60.00,85.91
421.09023904800415,43.25,54.36,60.00,85.91
421.10623931884766,43.25,54.36,60.00,85.91
421.1222405433655,43.25,54.36,60.00,85.91
421.13823914527893,43.25,54.36,60.00,85.91
421.15324091911316,44.19,55.37,60.00,85.91
421.1682391166687,44.19,55.37,60.00,85.91
421.1842403411865,44.19,55.37,60.00,85.91
421.20024013519287,44.19,55.37,60.00,85.91
421.21523904800415,45.01,56.25,60.00,76.85
421.23124051094055,45.01,56.25,60.00,76.85
421.2462389469147,45.01,56.25,60.00,76.85
421.2612392902374,45.01,56.25,60.00,76.85
421.27824211120605,45.01,56.25,60.00,76.85
421.29323959350586,45.01,56.25,60.00,76.85
421.3092391490936,45.01,56.25,60.00,76.85
421.3242828845978,45.01,56.25,60.00,76.85
421.3402428627014,45.01,56.25,60.00,76.85
421.3562424182892,45.01,56.25,60.00,77.22
421.3722393512726,45.01,56.25,60.00,77.22
421.38724279403687,45.01,56.25,60.00,77.22
421.40228366851807,45.01,56.25,60.00,77.22
421.41824197769165,45.01,56.25,60.00,77.22
421.43424224853516,46.40,57.74,60.00,77.22
421.45023918151855,46.40,57.74,60.00,77.22
421.46624398231506,46.40,57.74,60.00,77.22
421.48224210739136,46.40,57.74,60.00,77.22
421.4962396621704,46.40,57.74,60.00,69.96
421.5122413635254,46.40,57.74,60.00,69.96
421.52924370765686,46.40,57.74,60.00,69.96
421.5442395210266,46.40,57.74,60.00,69.96
421.5592415332794,47.17,58.57,60.00,69.96
421.57624220848083,47.17,58.57,60.00,69.96
421.5912413597107,47.17,58.57,60.00,69.96
421.60824155807495,47.17,58.57,60.00,69.96
421.62324118614197,47.17,58.57,60.00,69.96
421.63724088668823,47.17,58.57,60.00,65.96
421.6532392501831,47.17,58.57,60.00,65.96
421.67024278640747,47.17,58.57,60.00,65.96
421.6862428188324,47.17,58.57,60.00,65.96
421.7022433280945,47.17,58.57,60.00,65.96
421.7172427177429,47.17,58.57,60.00,65.96
421.731241941452,47.17,58.57,60.00,65.96
421.7482419013977,47.17,58.57,60.00,65.96
421.7632427215576,47.17,58.57,60.00,65.96
421.77924275398254,47.17,58.57,60.00,66.10
421.7952392101288,47.17,58.57,60.00,66.10
421.81024074554443,48.05,59.52,60.00,66.10
421.8262405395508,48.05,59.52,60.00,66.10
421.84324049949646,48.05,59.52,60.00,66.10
421.8582420349121,48.05,59.52,60.00,66.10
421.87224078178406,48.05,59.52,60.00,66.10
421.88924264907837,48.05,59.52,60.00,66.10
421.904239654541,48.05,59.52,60.00,66.10
421.92024064064026,48.05,59.52,60.00,61.40
421.9352388381958,48.05,59.52,60.00,61.40
421.95024156570435,48.05,59.52,60.00,61.40
421.96524143218994,48.05,59.52,60.00,61.40
421.9812397956848,48.05,59.52,60.00,61.40
421.9972403049469,48.05,59.52,60.00,61.40
422.0132396221161,48.05,59.52,60.00,61.40
422.0282392501831,48.97,60.52,60.00,61.40
422.0442428588867,48.97,60.52,60.00,61.40
422.06024074554443,48.97,60.52,60.00,56.39
422.0762424468994,48.97,60.52,60.00,56.39
422.09224343299866,48.97,60.52,60.00,56.39
422.10623931884766,48.97,60.52,60.00,56.39
422.122239112854,48.97,60.52,60.00,56.39
422.13924169540405,48.97,60.52,60.00,56.39
422.1542398929596,49.77,61.38,60.00,56.39
422.1712408065796,49.77,61.38,60.00,56.39
422.1852424144745,49.77,61.38,60.00,56.39
422.20023918151855,49.77,61.38,60.00,51.91
422.21624279022217,49.77,61.38,60.00,51.91
422.2322447299957,49.77,61.38,60.00,51.91
422.2482419013977,49.77,61.38,60.00,51.91
422.2642390727997,49.77,61.38,60.00,51.91
422.2792389392853,49.77,61.38,60.00,51.91
422.2952435016632,49.77,61.38,60.00,51.91
422.3102400302887,49.77,61.38,60.00,51.91
422.32523918151855,49.77,61.38,60.00,51.91
422.34124064445496,49.77,61.38,60.00,51.78
422.3562397956848,49.77,61.38,60.00,51.78
422.372239112854,49.77,61.38,60.00,51.78
422.3872399330139,49.77,61.38,60.00,51.78
422.4032416343689,49.77,61.38,60.00,51.78
422.4182391166687,49.77,61.38,60.00,51.78
422.43324041366577,49.77,61.38,60.00,51.78
422.45024061203003,49.77,61.38,60.00,51.78
422.46524119377136,49.77,61.38,60.00,51.78
422.48124170303345,49.77,61.38,60.00,51.64
422.498242855072,49.77,61.38,60.00,51.64
422.5122392177582,49.77,61.38,60.00,51.64
422.5282406806946,49.77,61.38,60.00,51.64
422.54424023628235,49.77,61.38,60.00,51.64
422.56024169921875,49.77,61.38,60.00,51.64
422.5742404460907,49.77,61.38,60.00,51.64
422.5912413597107,49.77,61.38,60.00,51.64
422.60524010658264,49.77,61.38,60.00,51.64
422.62123918533325,49.77,61.38,60.00,51.50
422.6372392177582,49.77,61.38,60.00,51.50
422.6522400379181,49.77,61.38,60.00,51.50
422.6672396659851,49.77,61.38,60.00,51.50
422.6832401752472,49.77,61.38,60.00,51.50
422.6992394924164,49.77,61.38,60.00,51.50
422.71524238586426,49.77,61.38,60.00,51.50
422.73023891448975,49.77,61.38,60.00,51.50
422.74623918533325,48.87,60.41,60.00,51.50
422.76224064826965,48.87,60.41,60.00,56.33
422.7792420387268,48.87,60.41,60.00,56.33
422.79323959350586,48.87,60.41,60.00,56.33
422.80823945999146,48.87,60.41,60.00,56.33
422.8252418041229,48.87,60.41,60.00,56.33
422.84124183654785,48.87,60.41,60.00,56.33
422.85624074935913,48.87,60.41,60.00,56.33
422.87128019332886,48.87,60.41,60.00,56.33
422.8862392902374,48.87,60.41,60.00,56.33
422.9012727737427,48.87,60.41,60.00,56.29
422.91824197769165,48.87,60.41,60.00,56.29
422.9332423210144,48.87,60.41,60.00,56.29
422.9502410888672,48.87,60.41,60.00,56.29
422.9662415981293,49.81,61.42,60.00,56.29
422.9802405834198,49.81,61.42,60.00,56.29
422.99724221229553,49.81,61.42,60.00,56.29
423.0132405757904,49.81,61.42,60.00,56.29
423.0272750854492,49.81,61.42,60.00,56.29
423.042240858078,49.81,61.42,60.00,51.10
423.0582785606384,49.81,61.42,60.00,51.10
423.0742392539978,49.81,61.42,60.00,51.10
423.08924293518066,49.81,61.42,60.00,51.10
423.10527658462524,49.81,61.42,60.00,51.10
423.12124156951904,49.81,61.42,60.00,51.10
423.1362397670746,49.81,61.42,60.00,51.10
423.15124225616455,49.81,61.42,60.00,51.10
423.1672396659851,49.81,61.42,60.00,51.10
423.18424677848816,49.81,61.42,60.00,50.96
423.19923996925354,49.81,61.42,60.00,50.96
423.2152452468872,50.63,62.31,60.00,50.96
423.2312731742859,50.63,62.31,60.00,50.96
423.2482407093048,50.63,62.31,60.00,50.96
423.2622392177582,50.63,62.31,60.00,50.96
423.2782406806946,50.63,62.31,60.00,50.96
423.29324293136597,50.63,62.31,60.00,50.96
423.3082432746887,50.63,62.31,60.00,50.96
423.3252418041229,50.63,62.31,60.00,46.28
423.34023904800415,50.63,62.31,60.00,46.28
423.3552391529083,50.63,62.31,60.00,46.28
423.37024331092834,50.63,62.31,60.00,46.28
423.38624000549316,50.63,62.31,60.00,46.28
423.4032509326935,50.63,62.31,60.00,46.28
423.41824197769165,50.63,62.31,60.00,46.28
423.43424224853516,50.63,62.31,60.00,46.28
423.44924116134644,50.63,62.31,60.00,46.28
423.46524000167847,50.63,62.31,60.00,46.05
423.48024106025696,50.63,62.31,60.00,46.05
423.4952394962311,50.63,62.31,60.00,46.05
423.51023983955383,50.63,62.31,60.00,46.05
423.52824354171753,49.74,61.35,60.00,46.05
423.54324173927307,49.74,61.35,60.00,46.05
423.5572392940521,49.74,61.35,60.00,46.05
423.5742428302765,49.74,61.35,60.00,46.05
423.5882394313812,49.74,61.35,60.00,46.05
423.60324001312256,49.74,61.35,60.00,50.72
423.6192407608032,49.74,61.35,60.00,50.72
423.6352400779724,49.74,61.35,60.00,50.72
423.65124011039734,48.83,60.36,60.00,50.72
423.66723918914795,48.83,60.36,60.00,50.72
423.6832423210144,48.83,60.36,60.00,50.72
423.69823956489563,48.83,60.36,60.00,50.72
423.71423959732056,48.83,60.36,60.00,50.72
423.73024225234985,48.83,60.36,60.00,50.72
423.7442395687103,48.83,60.36,60.00,55.61
423.7602391242981,48.83,60.36,60.00,55.61
423.7762393951416,48.83,60.36,60.00,55.61
423.7932405471802,48.83,60.36,60.00,55.61
423.80723905563354,48.83,60.36,60.00,55.61
423.82223892211914,48.83,60.36,60.00,55.61
423.8382394313812,48.83,60.36,60.00,55.61
423.8532404899597,48.83,60.36,60.00,55.61
423.86924052238464,48.83,60.36,60.00,55.61
423.88624238967896,48.83,60.36,60.00,55.57
423.90024042129517,48.83,60.36,60.00,55.57
423.9162390232086,48.83,60.36,60.00,55.57
423.933242559433,48.83,60.36,60.00,55.57
423.949241399765,48.83,60.36,60.00,55.57
423.9642422199249,48.83,60.36,60.00,55.57
423.978239774704,48.83,60.36,60.00,55.57
423.9950134754181,48.83,60.36,60.00,55.57
424.0097301006317,48.83,60.36,60.00,55.57
424.02533531188965,48.83,60.36,60.00,55.53
424.0413339138031,48.83,60.36,60.00,55.53
424.0563325881958,48.83,60.36,60.00,55.53
424.07233452796936,48.83,60.36,60.00,55.53
424.0867590904236,48.83,60.36,60.00,55.53
424.1033625602722,48.83,60.36,60.00,55.53
424.11836791038513,48.83,60.36,60.00,55.53
424.13536977767944,48.83,60.36,60.00,55.53
424.150367975235,49.70,61.30,60.00,55.53
424.16636848449707,49.70,61.30,60.00,50.70
424.18236780166626,49.70,61.30,60.00,50.70
424.19837045669556,49.70,61.30,60.00,50.70
424.21236991882324,48.48,59.99,60.00,50.70
424.228369474411,48.48,59.99,60.00,50.70
424.2443709373474,48.48,59.99,60.00,50.70
424.2613697052002,48.48,59.99,60.00,50.70
424.2763671875,48.48,59.99,60.00,50.70
424.29136896133423,48.48,59.99,60.00,50.70
424.30737042427063,48.48,59.99,60.00,57.28
424.322368144989,48.48,59.99,60.00,57.28
424.3393714427948,48.48,59.99,60.00,57.28
424.3553671836853,48.48,59.99,60.00,57.28
424.37036752700806,48.48,59.99,60.00,57.28
424.3853688240051,48.48,59.99,60.00,57.28
424.40036845207214,48.48,59.99,60.00,57.28
424.4163670539856,48.48,59.99,60.00,57.28
424.43136739730835,48.48,59.99,60.00,57.28
424.44736909866333,48.48,59.99,60.00,57.29
424.46336913108826,48.48,59.99,60.00,57.29
424.47937059402466,48.48,59.99,60.00,57.29
424.4943687915802,48.48,59.99,60.00,57.29
424.5093674659729,48.48,59.99,60.00,57.29
424.5253701210022,47.34,58.77,60.00,57.29
424.53936862945557,47.34,58.77,60.00,57.29
424.55636954307556,47.34,58.77,60.00,57.29
424.57136726379395,47.34,58.77,60.00,57.29
424.5883688926697,47.34,58.77,60.00,63.51
424.60436940193176,47.34,58.77,60.00,63.51
424.6193709373474,47.34,58.77,60.00,63.51
424.6353671550751,47.34,58.77,60.00,63.51
424.6513686180115,47.34,58.77,60.00,63.51
424.66637134552,47.34,58.77,60.00,63.51
424.68136978149414,47.34,58.77,60.00,63.51
424.6963679790497,47.34,58.77,60.00,63.51
424.71236848831177,48.23,59.71,60.00,63.51
424.7293689250946,48.23,59.71,60.00,58.79
424.74436712265015,48.23,59.71,60.00,58.79
424.760370016098,48.23,59.71,60.00,58.79
424.77436900138855,48.23,59.71,60.00,58.79
424.79136896133423,48.23,59.71,60.00,58.79
424.80636978149414,48.23,59.71,60.00,58.79
424.82236790657043,48.23,59.71,60.00,58.79
424.83736991882324,48.23,59.71,60.00,58.79
424.8533673286438,48.23,59.71,60.00,58.79
424.86936807632446,48.23,59.71,60.00,58.82
424.8853681087494,48.23,59.71,60.00,58.82
424.9003674983978,48.23,59.71,60.00,58.82
424.91636967658997,48.23,59.71,60.00,58.82
424.9323694705963,48.23,59.71,60.00,58.82
424.9473686218262,48.23,59.71,60.00,58.82
424.9643704891205,48.23,59.71,60.00,58.82
424.97936820983887,48.23,59.71,60.00,58.82
424.9943678379059,48.23,59.71,60.00,58.82
425.0093674659729,48.23,59.71,60.00,58.85
425.0243670940399,48.23,59.71,60.00,58.85
425.04137110710144,48.23,59.71,60.00,58.85
425.05636739730835,48.23,59.71,60.00,58.85
425.07236766815186,48.23,59.71,60.00,58.85
425.0873680114746,48.23,59.71,60.00,58.85
425.1023676395416,48.23,59.71,60.00,58.85
425.11936950683594,48.23,59.71,60.00,58.85
425.1333680152893,48.23,59.71,60.00,58.85
